,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
4952,6037128102,California,Los Angeles County,1,4795,1387,0,211.0,4.4,0,0,0,0,0,1,25.3,45474.0,0,0,0,0,0,0,0,0,,167.0,,,74.0,,167.0,3.47,74.0,1.53,52.0,1.09,6.0,0.13,70.0,1.46,8.0,0.16,3.0,0.05,0.0,0.0,4.0,0.08,82.0,1.71,140.0,2.92,17.0,1.22,6.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2826.0,1259.0,256.0,2326.0,307.0,303.0,6.0,52.0,1801.0,3265.0,327.0,187.0
4953,6037128210,California,Los Angeles County,1,4822,1429,0,57.0,1.18,0,1,0,1,1,1,44.8,26113.0,0,1,0,1,0,0,0,1,,4451.0,,,3408.0,,4451.0,92.3,3408.0,70.67,1301.0,26.98,176.0,3.65,2172.0,45.04,216.0,4.47,191.0,3.95,2.0,0.04,49.0,1.01,1822.0,37.78,3521.0,73.02,282.0,19.77,300.0,21.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3980.0,1411.0,186.0,2385.0,234.0,198.0,2.0,55.0,1948.0,3814.0,326.0,354.0
4954,6037128220,California,Los Angeles County,1,3011,1131,0,4.0,0.13,0,1,0,0,0,1,27.3,32917.0,0,1,0,1,0,0,0,0,,3011.0,,,1720.0,,3011.0,100.0,1720.0,57.12,674.0,22.38,247.0,8.2,2010.0,66.76,145.0,4.82,140.0,4.65,1.0,0.03,27.0,0.9,688.0,22.85,1340.0,44.5,86.0,7.63,211.0,18.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.0,674.0,247.0,2010.0,145.0,140.0,1.0,27.0,688.0,1340.0,90.0,224.0
4955,6037128302,California,Los Angeles County,1,4688,1382,0,87.0,1.86,0,1,0,0,0,1,25.1,42330.0,0,1,0,1,0,0,0,0,,754.0,,,453.0,,754.0,16.09,453.0,9.66,213.0,4.53,36.0,0.77,320.0,6.82,56.0,1.2,24.0,0.51,2.0,0.04,5.0,0.1,348.0,7.42,582.0,12.42,31.0,2.24,43.0,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2712.0,1259.0,249.0,2238.0,215.0,176.0,3.0,47.0,2009.0,3648.0,169.0,258.0
4956,6037128303,California,Los Angeles County,1,3982,1056,0,61.0,1.53,0,1,0,1,1,1,31.2,31227.0,0,1,0,1,0,0,0,1,,3383.0,,,2399.0,,3383.0,84.96,2399.0,60.24,1012.0,25.42,114.0,2.87,1560.0,39.18,117.0,2.94,133.0,3.34,6.0,0.15,45.0,1.14,1521.0,38.2,2855.0,71.7,153.0,14.47,211.0,19.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446.0,1171.0,137.0,1797.0,133.0,139.0,6.0,53.0,1854.0,3402.0,177.0,263.0
4957,6037128400,California,Los Angeles County,1,4114,1654,0,6.0,0.15,0,0,0,0,0,0,13.4,85667.0,0,0,0,0,0,0,0,0,,1.0,,,0.0,,1.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.0,921.0,405.0,2793.0,182.0,254.0,3.0,21.0,861.0,1489.0,42.0,98.0
4958,6037128500,California,Los Angeles County,1,4015,1945,0,20.0,0.5,0,0,0,0,0,0,10.0,85147.0,0,1,0,1,0,0,0,0,,1116.0,,,255.0,,1116.0,27.78,255.0,6.36,162.0,4.03,202.0,5.03,892.0,22.22,49.0,1.21,85.0,2.13,3.0,0.07,3.0,0.07,84.0,2.09,136.0,3.39,22.0,1.14,20.0,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.0,603.0,631.0,3008.0,264.0,313.0,6.0,16.0,408.0,688.0,238.0,72.0
4959,6037128601,California,Los Angeles County,1,4288,1609,0,12.0,0.28,0,1,0,1,1,1,23.4,63589.0,0,1,0,1,0,0,0,1,,3240.0,,,1472.0,,3240.0,75.56,1472.0,34.33,790.0,18.43,249.0,5.81,1956.0,45.61,155.0,3.62,117.0,2.72,1.0,0.02,32.0,0.75,979.0,22.83,1602.0,37.37,120.0,7.43,70.0,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.0,1017.0,329.0,2598.0,227.0,157.0,6.0,41.0,1259.0,2082.0,136.0,99.0
4960,6037128602,California,Los Angeles County,1,3189,1343,0,11.0,0.34,0,0,0,0,0,0,12.0,86473.0,0,1,0,1,0,0,0,0,,3119.0,,,818.0,,3119.0,97.82,818.0,25.65,582.0,18.26,409.0,12.82,2479.0,77.72,122.0,3.84,164.0,5.13,0.0,0.0,7.0,0.22,348.0,10.9,557.0,17.46,97.0,7.21,71.0,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.0,593.0,423.0,2537.0,123.0,172.0,0.0,7.0,350.0,562.0,107.0,76.0
4961,6037128702,California,Los Angeles County,1,5639,2705,0,107.0,1.9,0,0,0,0,0,0,7.7,116379.0,0,1,0,1,0,0,0,0,,675.0,,,114.0,,675.0,11.98,114.0,2.02,81.0,1.43,69.0,1.22,520.0,9.22,56.0,1.0,40.0,0.72,0.0,0.0,3.0,0.06,56.0,0.99,79.0,1.4,11.0,0.41,9.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.0,847.0,908.0,4372.0,362.0,397.0,8.0,22.0,478.0,760.0,100.0,72.0
4962,6037128801,California,Los Angeles County,1,3307,1825,0,1.0,0.03,0,0,0,0,0,0,12.1,73750.0,0,1,0,1,0,0,0,0,,1921.0,,,426.0,,1921.0,58.08,426.0,12.89,238.0,7.19,207.0,6.25,1352.0,40.88,169.0,5.1,192.0,5.8,4.0,0.11,5.0,0.15,200.0,6.04,245.0,7.4,40.0,2.22,23.0,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.0,425.0,320.0,2226.0,334.0,337.0,6.0,13.0,391.0,489.0,71.0,41.0
4963,6037128802,California,Los Angeles County,1,4325,2016,0,4.0,0.09,0,0,0,0,0,0,4.3,91538.0,0,1,0,1,0,0,0,0,,1961.0,,,249.0,,1961.0,45.34,249.0,5.75,383.0,8.86,176.0,4.08,1386.0,32.05,161.0,3.73,159.0,3.67,1.0,0.02,7.0,0.16,247.0,5.7,385.0,8.91,50.0,2.48,9.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.0,812.0,590.0,3163.0,287.0,395.0,3.0,12.0,465.0,797.0,189.0,22.0
4964,6037128910,California,Los Angeles County,1,4083,1824,0,13.0,0.32,0,0,0,0,0,0,6.2,104494.0,0,1,0,1,0,0,0,0,,3135.0,,,544.0,,3135.0,76.79,544.0,13.32,554.0,13.57,315.0,7.71,2275.0,55.71,251.0,6.14,249.0,6.1,2.0,0.05,4.0,0.1,354.0,8.68,472.0,11.57,74.0,4.06,28.0,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.0,721.0,434.0,3003.0,296.0,336.0,3.0,6.0,439.0,581.0,86.0,38.0
4965,6037131010,California,Los Angeles County,1,6409,1966,0,20.0,0.31,0,1,0,1,1,1,13.7,57288.0,0,1,0,1,0,0,0,1,,4740.0,,,1960.0,,4740.0,73.95,1960.0,30.59,1272.0,19.85,356.0,5.55,2284.0,35.64,203.0,3.17,679.0,10.6,7.0,0.11,32.0,0.5,1534.0,23.93,2734.0,42.66,161.0,8.2,97.0,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701.0,1685.0,464.0,3023.0,309.0,994.0,8.0,43.0,2032.0,3570.0,211.0,130.0
4966,6037131020,California,Los Angeles County,1,5698,1531,0,13.0,0.23,0,1,0,0,0,1,21.9,68750.0,0,1,0,1,0,0,0,0,,641.0,,,284.0,,641.0,11.25,284.0,4.98,152.0,2.67,56.0,0.98,342.0,5.99,22.0,0.39,66.0,1.16,0.0,0.0,6.0,0.11,205.0,3.59,364.0,6.38,18.0,1.16,11.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108.0,1526.0,403.0,2887.0,193.0,634.0,6.0,47.0,1931.0,3585.0,103.0,116.0
4967,6037131100,California,Los Angeles County,1,3252,1020,0,0.0,0.0,0,0,0,0,0,0,10.6,88000.0,0,1,0,1,0,0,0,0,,1727.0,,,380.0,,1727.0,53.11,380.0,11.7,394.0,12.1,203.0,6.25,994.0,30.56,89.0,2.73,136.0,4.18,10.0,0.31,15.0,0.45,484.0,14.87,845.0,25.98,0.0,0.0,23.0,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.0,750.0,387.0,2091.0,134.0,259.0,13.0,31.0,724.0,1387.0,0.0,45.0
4968,6037131200,California,Los Angeles County,1,3429,1150,0,9.0,0.26,0,0,0,0,0,0,11.2,87396.0,0,1,0,1,0,0,0,0,,2172.0,,,517.0,,2172.0,63.36,517.0,15.09,480.0,14.01,268.0,7.8,1328.0,38.73,77.0,2.25,235.0,6.84,6.0,0.18,19.0,0.56,507.0,14.79,879.0,25.64,82.0,7.12,33.0,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.0,733.0,411.0,2124.0,129.0,401.0,16.0,32.0,727.0,1246.0,130.0,52.0
4969,6037131300,California,Los Angeles County,1,4902,1177,0,28.0,0.57,0,0,0,0,0,0,14.8,66591.0,0,1,0,1,0,0,0,0,,4868.0,,,1837.0,,4868.0,99.3,1837.0,37.48,1186.0,24.2,488.0,9.96,2375.0,48.46,118.0,2.41,616.0,12.57,14.0,0.29,33.0,0.66,1712.0,34.92,3038.0,61.98,34.0,2.9,158.0,13.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,1194.0,492.0,2392.0,119.0,622.0,14.0,33.0,1722.0,3059.0,37.0,164.0
4970,6037131400,California,Los Angeles County,1,5897,1833,0,130.0,2.2,0,0,0,0,0,0,16.6,78538.0,0,1,0,1,0,0,0,0,,4690.0,,,1610.0,,4690.0,79.54,1610.0,27.3,1098.0,18.63,508.0,8.61,2262.0,38.37,301.0,5.1,759.0,12.86,14.0,0.23,24.0,0.41,1331.0,22.58,2167.0,36.74,97.0,5.3,117.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.0,1403.0,584.0,2836.0,384.0,936.0,14.0,34.0,1693.0,2767.0,135.0,155.0
4971,6037131600,California,Los Angeles County,1,5494,1427,0,38.0,0.69,0,0,0,0,0,0,10.9,77431.0,0,1,0,1,0,0,0,0,,922.0,,,332.0,,922.0,16.78,332.0,6.04,229.0,4.17,84.0,1.53,515.0,9.38,44.0,0.8,112.0,2.03,0.0,0.01,5.0,0.09,246.0,4.47,440.0,8.01,10.0,0.71,17.0,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835.0,1311.0,506.0,2976.0,175.0,658.0,7.0,38.0,1640.0,2993.0,27.0,99.0
4972,6037131701,California,Los Angeles County,1,4541,1630,0,22.0,0.48,0,1,0,0,0,1,18.5,63365.0,0,1,0,1,0,0,0,0,,554.0,,,218.0,,554.0,12.2,218.0,4.8,127.0,2.79,45.0,0.99,267.0,5.88,44.0,0.96,80.0,1.75,0.0,0.0,3.0,0.07,161.0,3.54,259.0,5.7,11.0,0.69,32.0,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.0,1016.0,443.0,2157.0,312.0,973.0,0.0,21.0,1078.0,1728.0,136.0,268.0
4973,6037131702,California,Los Angeles County,1,3751,1146,0,0.0,0.0,0,0,0,0,0,0,11.7,72188.0,0,1,0,1,0,0,0,0,,1419.0,,,444.0,,1419.0,37.82,444.0,11.82,325.0,8.66,117.0,3.13,655.0,17.46,118.0,3.15,199.0,5.3,1.0,0.03,9.0,0.25,436.0,11.63,730.0,19.47,28.0,2.46,41.0,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.0,881.0,348.0,1893.0,218.0,485.0,6.0,21.0,1128.0,1993.0,65.0,94.0
4974,6037131800,California,Los Angeles County,1,5341,1528,0,14.0,0.26,0,0,0,0,0,1,13.3,65000.0,0,0,0,0,0,0,0,0,,261.0,,,87.0,,261.0,4.89,87.0,1.63,63.0,1.19,27.0,0.51,127.0,2.38,6.0,0.12,41.0,0.76,0.0,0.0,1.0,0.02,86.0,1.6,128.0,2.4,4.0,0.28,6.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461.0,1389.0,491.0,2461.0,173.0,797.0,9.0,26.0,1875.0,3027.0,153.0,135.0
4975,6037131900,California,Los Angeles County,1,4210,1294,0,2.0,0.05,0,0,0,0,0,0,10.4,74891.0,0,0,0,0,0,0,0,0,,87.0,,,20.0,,87.0,2.06,20.0,0.47,23.0,0.54,6.0,0.15,47.0,1.12,5.0,0.13,11.0,0.26,0.0,0.0,0.0,0.0,23.0,0.55,38.0,0.91,0.0,0.0,1.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.0,955.0,403.0,2445.0,141.0,386.0,6.0,26.0,1206.0,2046.0,0.0,33.0
4976,6037132001,California,Los Angeles County,1,3202,1111,0,5.0,0.16,0,0,0,0,0,0,8.4,85292.0,0,0,0,0,0,0,0,0,,159.0,,,4.0,,159.0,4.96,4.0,0.12,37.0,1.17,22.0,0.69,111.0,3.46,5.0,0.16,15.0,0.46,0.0,0.0,2.0,0.07,26.0,0.82,51.0,1.58,2.0,0.16,2.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.0,719.0,391.0,2109.0,110.0,256.0,8.0,20.0,699.0,1067.0,46.0,47.0
4977,6037132002,California,Los Angeles County,1,3299,1065,0,10.0,0.3,0,0,0,0,0,0,14.4,103348.0,0,1,0,1,0,0,0,0,,680.0,,,317.0,,680.0,20.62,317.0,9.62,160.0,4.86,70.0,2.13,397.0,12.03,19.0,0.58,55.0,1.68,0.0,0.0,4.0,0.11,205.0,6.22,328.0,9.94,5.0,0.5,20.0,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.0,733.0,379.0,2158.0,91.0,258.0,0.0,17.0,775.0,1305.0,38.0,104.0
4978,6037132101,California,Los Angeles County,1,4259,1504,0,3.0,0.07,0,0,0,0,0,0,11.0,90326.0,0,1,0,1,0,0,0,0,,3182.0,,,827.0,,3182.0,74.7,827.0,19.42,808.0,18.98,260.0,6.11,1739.0,40.84,245.0,5.76,287.0,6.73,10.0,0.23,45.0,1.05,856.0,20.1,1622.0,38.08,69.0,4.57,64.0,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.0,1045.0,338.0,2376.0,309.0,373.0,15.0,57.0,1129.0,2148.0,97.0,93.0
4979,6037132102,California,Los Angeles County,1,5310,1957,0,1.0,0.02,0,1,0,0,0,1,14.9,53221.0,0,1,0,1,0,0,0,0,,2402.0,,,1278.0,,2402.0,45.23,1278.0,24.06,530.0,9.99,274.0,5.15,1450.0,27.32,114.0,2.15,203.0,3.83,6.0,0.12,14.0,0.26,614.0,11.56,1194.0,22.49,59.0,3.04,122.0,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2278.0,1201.0,568.0,3140.0,261.0,582.0,7.0,45.0,1275.0,2474.0,89.0,281.0
4980,6037132300,California,Los Angeles County,1,6494,2281,0,22.0,0.34,0,0,0,0,0,1,23.1,47428.0,0,0,0,0,0,0,0,0,,64.0,,,12.0,,64.0,0.98,12.0,0.18,15.0,0.23,7.0,0.11,43.0,0.66,4.0,0.06,1.0,0.01,0.0,0.0,0.0,0.01,16.0,0.24,39.0,0.6,0.0,0.0,3.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777.0,1545.0,704.0,3478.0,227.0,773.0,4.0,70.0,1942.0,3561.0,220.0,372.0
4981,6037132501,California,Los Angeles County,1,3763,1074,0,333.0,8.85,0,1,0,0,0,1,16.9,59181.0,0,1,0,1,0,0,0,0,,3749.0,,,1342.0,,3749.0,99.62,1342.0,35.67,764.0,20.31,720.0,19.15,2116.0,56.22,121.0,3.21,421.0,11.2,1.0,0.03,40.0,1.07,1050.0,27.89,1789.0,47.54,72.0,6.67,158.0,14.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.0,767.0,722.0,2125.0,121.0,422.0,1.0,42.0,1052.0,1798.0,76.0,174.0
4982,6037132502,California,Los Angeles County,1,3672,1277,0,83.0,2.26,0,1,0,0,0,1,21.3,63723.0,0,1,0,1,0,0,0,0,,1250.0,,,566.0,,1250.0,34.04,566.0,15.43,237.0,6.46,227.0,6.17,669.0,18.21,34.0,0.93,176.0,4.8,1.0,0.02,5.0,0.14,365.0,9.93,547.0,14.9,46.0,3.62,49.0,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.0,777.0,503.0,2171.0,136.0,348.0,2.0,19.0,996.0,1470.0,131.0,149.0
4983,6037132700,California,Los Angeles County,1,4912,1461,0,1.0,0.02,0,0,0,0,0,0,12.0,69216.0,0,1,0,1,0,0,0,0,,1866.0,,,315.0,,1866.0,38.0,315.0,6.42,407.0,8.29,228.0,4.64,1366.0,27.8,48.0,0.98,111.0,2.27,1.0,0.02,12.0,0.25,328.0,6.68,707.0,14.39,37.0,2.52,72.0,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2184.0,1275.0,448.0,3076.0,144.0,302.0,7.0,29.0,1354.0,2949.0,104.0,183.0
4984,6037132900,California,Los Angeles County,1,3461,1275,0,17.0,0.49,0,0,0,0,0,0,9.5,97125.0,0,1,0,1,0,0,0,0,,1132.0,,,173.0,,1132.0,32.7,173.0,5.01,196.0,5.67,194.0,5.59,894.0,25.84,26.0,0.75,78.0,2.24,1.0,0.03,4.0,0.13,128.0,3.71,178.0,5.15,26.0,2.03,30.0,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.0,667.0,511.0,2549.0,103.0,282.0,1.0,23.0,503.0,766.0,84.0,92.0
4985,6037133000,California,Los Angeles County,1,4449,1199,0,144.0,3.24,0,0,0,0,0,1,22.1,69254.0,0,0,0,0,0,0,0,0,,371.0,,,147.0,,371.0,8.34,147.0,3.3,70.0,1.58,58.0,1.31,213.0,4.8,23.0,0.51,72.0,1.61,0.0,0.0,0.0,0.0,63.0,1.42,131.0,2.93,9.0,0.73,14.0,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.0,1105.0,479.0,2418.0,148.0,515.0,5.0,14.0,1349.0,2489.0,63.0,148.0
4986,6037133100,California,Los Angeles County,1,5446,1936,0,178.0,3.27,0,0,0,0,0,0,14.0,66619.0,0,1,0,1,0,0,0,0,,939.0,,,387.0,,939.0,17.23,387.0,7.1,91.0,1.68,490.0,9.0,733.0,13.46,12.0,0.23,98.0,1.8,0.0,0.0,2.0,0.04,93.0,1.7,157.0,2.88,84.0,4.34,32.0,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,1066.0,1103.0,3432.0,218.0,493.0,7.0,31.0,1265.0,1804.0,341.0,188.0
4987,6037134001,California,Los Angeles County,1,3765,912,0,7.0,0.19,0,0,0,0,0,1,19.2,50217.0,0,0,0,0,0,0,0,0,,53.0,,,28.0,,53.0,1.42,28.0,0.75,14.0,0.37,4.0,0.11,30.0,0.8,0.0,0.0,8.0,0.21,5.0,0.12,0.0,0.0,10.0,0.27,33.0,0.87,0.0,0.05,1.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.0,1073.0,205.0,1666.0,123.0,444.0,12.0,14.0,1506.0,2840.0,35.0,120.0
4988,6037134002,California,Los Angeles County,1,3372,980,0,20.0,0.59,0,0,0,0,0,1,12.7,62743.0,0,0,0,0,0,0,0,0,,55.0,,,15.0,,55.0,1.62,15.0,0.44,11.0,0.32,7.0,0.22,27.0,0.8,1.0,0.03,2.0,0.06,0.0,0.0,0.0,0.0,24.0,0.72,32.0,0.95,0.0,0.04,2.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.0,830.0,282.0,1511.0,108.0,517.0,3.0,34.0,1199.0,2057.0,132.0,119.0
4989,6037134101,California,Los Angeles County,1,4922,1410,0,32.0,0.65,0,1,0,0,0,1,17.9,62642.0,0,1,0,1,0,0,0,0,,699.0,,,329.0,,699.0,14.19,329.0,6.68,147.0,2.99,98.0,2.0,345.0,7.02,25.0,0.51,158.0,3.2,0.0,0.0,9.0,0.18,162.0,3.28,238.0,4.83,13.0,0.89,27.0,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372.0,1202.0,561.0,1954.0,187.0,1280.0,12.0,27.0,1462.0,2021.0,63.0,183.0
4990,6037134103,California,Los Angeles County,1,4193,1276,0,124.0,2.96,0,0,0,0,0,0,14.0,86638.0,0,0,0,0,0,0,0,0,,284.0,,,47.0,,284.0,6.77,47.0,1.12,69.0,1.65,32.0,0.77,149.0,3.56,6.0,0.15,58.0,1.4,0.0,0.0,3.0,0.07,67.0,1.6,108.0,2.57,3.0,0.24,7.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.0,944.0,581.0,2176.0,216.0,751.0,0.0,24.0,1026.0,1760.0,92.0,122.0
4991,6037134104,California,Los Angeles County,1,4322,1244,0,35.0,0.81,0,0,0,0,0,0,14.8,66645.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.0,1088.0,319.0,1697.0,275.0,1221.0,15.0,15.0,1099.0,1856.0,97.0,127.0
